POLICY,TYPE,PACKAGE,PATH,NOTES
SHOULD NOT,dvb,firmware-misc-nonfree,"/lib/firmware/dvb-usb-dib0700-1.20.fw",
SHOULD NOT,dvb,firmware-misc-nonfree,"/lib/firmware/dvb-usb-it9135-01.fw",
SHOULD NOT,dvb,firmware-misc-nonfree,"/lib/firmware/dvb-usb-it9135-02.fw",
SHOULD NOT,dvb,firmware-misc-nonfree,"/lib/firmware/dvb-usb-terratec-h5-drxk.fw",
SHOULD NOT,dvb,firmware-siano,"/lib/firmware/dvb_nova_12mhz.inp",
SHOULD NOT,dvb,firmware-siano,"/lib/firmware/dvb_nova_12mhz_b0.inp",
SHOULD NOT,ethernet,firmware-misc-nonfree,"/lib/firmware/e100/d101m_ucode.bin",
SHOULD NOT,ethernet,firmware-misc-nonfree,"/lib/firmware/e100/d101s_ucode.bin",
SHOULD NOT,ethernet,firmware-misc-nonfree,"/lib/firmware/e100/d102e_ucode.bin",
SHOULD NOT,devkit?,firmware-misc-nonfree,"/lib/firmware/ene-ub6250/ms_init.bin",
SHOULD NOT,devkit?,firmware-misc-nonfree,"/lib/firmware/ene-ub6250/ms_rdwr.bin",
SHOULD NOT,devkit?,firmware-misc-nonfree,"/lib/firmware/ene-ub6250/msp_rdwr.bin",
SHOULD NOT,devkit?,firmware-misc-nonfree,"/lib/firmware/ene-ub6250/sd_init1.bin",
SHOULD NOT,devkit?,firmware-misc-nonfree,"/lib/firmware/ene-ub6250/sd_init2.bin",
SHOULD NOT,devkit?,firmware-misc-nonfree,"/lib/firmware/ene-ub6250/sd_rdwr.bin",
SHOULD NOT,dvb?,firmware-misc-nonfree,"/lib/firmware/f2255usb.bin",https://github.com/torvalds/linux/blob/v6.5/drivers/media/usb/s2255/Kconfig
SHOULD NOT,camera,libfishcamp1,"/lib/firmware/gdr_usb.hex",
SHOULD NOT,dvb,firmware-misc-nonfree,"/lib/firmware/go7007/go7007fw.bin",https://github.com/torvalds/linux/blob/v6.5/drivers/media/usb/go7007/Kconfig
SHOULD NOT,dvb,firmware-misc-nonfree,"/lib/firmware/go7007/go7007tv.bin",
SHOULD NOT,dvb,firmware-misc-nonfree,"/lib/firmware/go7007/lr192.fw",
SHOULD NOT,dvb,firmware-misc-nonfree,"/lib/firmware/go7007/px-m402u.fw",
SHOULD NOT,dvb,firmware-misc-nonfree,"/lib/firmware/go7007/px-tv402u.fw",
SHOULD NOT,dvb,firmware-misc-nonfree,"/lib/firmware/go7007/s2250-1.fw",
SHOULD NOT,dvb,firmware-misc-nonfree,"/lib/firmware/go7007/s2250-2.fw",
SHOULD NOT,dvb,firmware-misc-nonfree,"/lib/firmware/go7007/wis-startrek.fw",
SHOULD NOT,server,firmware-misc-nonfree,"/lib/firmware/hfi1_dc8051.fw",https://github.com/torvalds/linux/blob/v6.5/include/uapi/rdma/hfi/hfi1_ioctl.h
SHOULD NOT,server,firmware-misc-nonfree,"/lib/firmware/hfi1_fabric.fw",
SHOULD NOT,server,firmware-misc-nonfree,"/lib/firmware/hfi1_pcie.fw",
SHOULD NOT,server,firmware-misc-nonfree,"/lib/firmware/hfi1_sbus.fw",
MUST NOT,radio,firmware-atheros,"/lib/firmware/htc_7010.fw",
MUST NOT,radio,firmware-atheros,"/lib/firmware/htc_9271.fw",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/adlp_dmc.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/adlp_dmc_ver2_09.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/adlp_dmc_ver2_10.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/adlp_dmc_ver2_12.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/adlp_dmc_ver2_14.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/adlp_dmc_ver2_16.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/adlp_guc_62.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/adlp_guc_69.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/adlp_guc_70.1.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/adlp_guc_70.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/adls_dmc_ver2_01.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/bxt_dmc_ver1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/bxt_dmc_ver1_07.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/bxt_guc_32.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/bxt_guc_33.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/bxt_guc_49.0.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/bxt_guc_62.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/bxt_guc_69.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/bxt_guc_70.1.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/bxt_guc_ver8_7.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/bxt_guc_ver9_29.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/bxt_huc_2.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/bxt_huc_ver01_07_1398.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/bxt_huc_ver01_8_2893.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/cml_guc_33.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/cml_guc_49.0.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/cml_guc_62.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/cml_guc_69.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/cml_guc_70.1.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/cml_huc_4.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/cnl_dmc_ver1_07.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg1_dmc_ver2_02.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg1_guc_49.0.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg1_guc_62.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg1_guc_69.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg1_guc_70.1.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg1_guc_70.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg1_huc.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg1_huc_7.7.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg1_huc_7.9.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg2_dmc_ver2_06.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg2_dmc_ver2_07.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg2_dmc_ver2_08.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg2_guc_70.1.2.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg2_guc_70.4.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/dg2_guc_70.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/ehl_guc_33.0.4.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/ehl_guc_49.0.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/ehl_guc_62.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/ehl_guc_69.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/ehl_guc_70.1.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/ehl_huc_9.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/glk_dmc_ver1_04.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/glk_guc_32.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/glk_guc_33.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/glk_guc_49.0.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/glk_guc_62.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/glk_guc_69.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/glk_guc_70.1.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/glk_huc_4.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/glk_huc_ver03_01_2893.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/icl_dmc_ver1_07.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/icl_dmc_ver1_09.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/icl_guc_32.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/icl_guc_33.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/icl_guc_49.0.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/icl_guc_62.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/icl_guc_69.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/icl_guc_70.1.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/icl_huc_9.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/icl_huc_ver8_4_3238.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/kbl_dmc_ver1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/kbl_dmc_ver1_01.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/kbl_dmc_ver1_04.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/kbl_guc_32.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/kbl_guc_33.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/kbl_guc_49.0.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/kbl_guc_62.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/kbl_guc_69.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/kbl_guc_70.1.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/kbl_guc_ver9_14.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/kbl_guc_ver9_39.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/kbl_huc_4.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/kbl_huc_ver02_00_1810.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/mtl_dmc.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/rkl_dmc_ver2_02.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/rkl_dmc_ver2_03.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_dmc_ver1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_dmc_ver1_23.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_dmc_ver1_26.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_dmc_ver1_27.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_guc_32.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_guc_33.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_guc_49.0.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_guc_62.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_guc_69.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_guc_70.1.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_guc_ver1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_guc_ver4.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_guc_ver6.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_guc_ver6_1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_guc_ver9_33.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_huc_2.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/skl_huc_ver01_07_1398.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_dmc_ver2_04.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_dmc_ver2_06.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_dmc_ver2_08.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_dmc_ver2_12.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_guc_35.2.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_guc_49.0.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_guc_62.0.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_guc_69.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_guc_70.1.1.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_guc_70.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_huc.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_huc_7.0.12.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_huc_7.0.3.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_huc_7.5.0.bin",
MAY,gpu,firmware-misc-nonfree,"/lib/firmware/i915/tgl_huc_7.9.3.bin",
SHOULD NOT,gpu,firmware-misc-nonfree,"/lib/firmware/imx/sdma/sdma-imx6q.bin",
SHOULD NOT,gpu,firmware-misc-nonfree,"/lib/firmware/imx/sdma/sdma-imx7d.bin",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-0f-02",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-0f-06",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-0f-07",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-0f-0a",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-0f-0b",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-0f-0d",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-16-01",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-17-06",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-17-07",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-17-0a",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-1a-04",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-1a-05",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-1c-02",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-1c-0a",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-1d-01",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-1e-05",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-25-02",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-25-05",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-2a-07",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-2c-02",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-2d-06",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-2d-07",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-2e-06",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-2f-02",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-37-08",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-37-09",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-3a-09.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-3c-03.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-3d-04.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-3e-04",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-3e-06",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-3e-07",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-3f-02.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-3f-04.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-45-01.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-46-01.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-47-01.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-4c-03",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-4c-04",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-4d-08",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-4e-03.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-4f-01.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-55-03",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-55-04",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-55-05",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-55-06",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-55-07",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-55-0b",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-56-02.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-56-03",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-56-04",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-56-05",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-5c-02",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-5c-09",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-5c-0a",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-5e-03.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-5f-01",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-66-03",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-6a-05",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-6a-06",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-6c-01",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-7a-01",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-7a-08",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-7e-05",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-8a-01",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-8c-01",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-8c-02",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-8d-01",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-8e-09.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-8e-0a.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-8e-0b.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-8e-0c.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-8f-04",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-8f-05",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-8f-06",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-8f-07",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-8f-08",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-96-01",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-97-02",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-97-05",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-9a-03",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-9a-04",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-9c-00",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-9e-09.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-9e-0a.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-9e-0b.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-9e-0c.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-9e-0d.initramfs",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-a5-02",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-a5-03",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-a5-05",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-a6-00",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-a6-01",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-a7-01",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-b7-01",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-ba-02",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-ba-03",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-be-00",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-bf-02",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/06-bf-05",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/0f-03-04",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/0f-04-01",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/0f-04-03",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/0f-04-04",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/0f-04-07",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/0f-04-08",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/0f-04-09",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/0f-04-0a",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/0f-06-02",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/0f-06-04",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/0f-06-05",
MUST,cpu,intel-microcode,"/lib/firmware/intel-ucode/0f-06-08",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/IntcSST2.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/dsp_fw_bxtn.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/dsp_fw_bxtn_v3366.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/dsp_fw_cnl.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/dsp_fw_cnl_v1191.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/dsp_fw_cnl_v1858.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/dsp_fw_glk.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/dsp_fw_glk_v3366.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/dsp_fw_kbl.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/dsp_fw_kbl_v3402.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/dsp_fw_kbl_v3420.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/dsp_fw_release.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/dsp_fw_release_v3402.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/fw_sst_0f28.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/fw_sst_0f28.bin-48kHz_i2s_master",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/fw_sst_0f28_ssp0.bin",
MAY,audio,firmware-intel-sound,"/lib/firmware/intel/fw_sst_22a8.bin",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-0040-0041.ddc",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-0040-0041.sfi",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-0040-4150.ddc",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-0040-4150.sfi",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-0041-0041.ddc",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-0041-0041.sfi",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-1040-0041.ddc",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-1040-0041.sfi",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-1040-4150.ddc",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-1040-4150.sfi",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-11-5.ddc",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-11-5.sfi",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-12-16.ddc",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-12-16.sfi",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-17-0-1.ddc",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-17-0-1.sfi",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-17-16-1.ddc",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-17-16-1.sfi",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-18-0-1.ddc",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-18-0-1.sfi",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-18-16-1.ddc",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-18-16-1.sfi",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-19-0-0.ddc",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-19-0-0.sfi",
MUST NOT,radio,firmware-iwlwifi,"/lib/firmware/intel/ibt-19-0-1.ddc",
